Vsource.SOURCE
-3177.806307 , -12711.22523 , 3177.806307  , 12711.22523  , 
3177.806307  , 12711.22523  , -3177.806307 , -12711.22523 , 
Line.L1
8.608905455  , -4.388486956 , -8.608905455 , 4.388487596  , 
-8.608905455 , 4.388487596  , 8.608905455  , -4.388486956 , 
Line.L2
1.610583671  , -0.8203189531, -1.610583671 , 0.820319594  , 
-1.610583671 , 0.820319594  , 1.610583671  , -0.8203189531, 
Line.L3
2.169519367  , -1.104913048 , -2.169519367 , 1.104913689  , 
-2.169519367 , 1.104913689  , 2.169519367  , -1.104913048 , 
Line.L4
2.083515343  , -1.061165268 , -2.083515343 , 1.061165909  , 
-2.083515343 , 1.061165909  , 2.083515343  , -1.061165268 , 
Line.L5
0.6996352329 , -0.603957979 , -0.6996352329, 0.6039586199 , 
-0.6996352329, 0.6039586199 , 0.6996352329 , -0.603957979 , 
Line.L6
0.447892665  , -1.480533446 , -0.447892665 , 1.480534087  , 
-0.447892665 , 1.480534087  , 0.447892665  , -1.480533446 , 
Line.L7
1.267275017  , -0.4188022217, -1.267275017 , 0.4188028626 , 
-1.267275017 , 0.4188028626 , 1.267275017  , -0.4188022217, 
Line.L8
0.6403481505 , -0.4600553119, -0.6403481505, 0.4600559528 , 
-0.6403481505, 0.4600559528 , 0.6403481505 , -0.4600553119, 
Line.L9
0.6375432357 , -0.4518978212, -0.6375432357, 0.4518984621 , 
-0.6375432357, 0.4518984621 , 0.6375432357 , -0.4518978212, 
Line.L10
4.585255907  , -1.515979186 , -4.585255907 , 1.515979827  , 
-4.585255907 , 1.515979827  , 4.585255907  , -1.515979186 , 
Line.L11
2.407689171  , -0.7961316225, -2.407689171 , 0.7961322634 , 
-2.407689171 , 0.7961322634 , 2.407689171  , -0.7961316225, 
Line.L12
0.4207450225 , -0.3310351227, -0.4207450225, 0.3310357636 , 
-0.4207450225, 0.3310357636 , 0.4207450225 , -0.3310351227, 
Line.L13
0.6756849735 , -0.8893934093, -0.6756849735, 0.8893940502 , 
-0.6756849735, 0.8893940502 , 0.6756849735 , -0.8893934093, 
Line.L14
0.9441543109 , -0.8403126714, -0.9441543109, 0.8403133123 , 
-0.9441543109, 0.8403133123 , 0.9441543109 , -0.8403126714, 
Line.L15
0.8738991614 , -0.638181113 , -0.8738991614, 0.6381817539 , 
-0.8738991614, 0.6381817539 , 0.8738991614 , -0.638181113 , 
Line.L16
0.2788014436 , -0.3722393005, -0.2788014436, 0.3722399414 , 
-0.2788014436, 0.3722399414 , 0.2788014436 , -0.3722393005, 
Line.L17
0.8459493817 , -0.6633531093, -0.8459493817, 0.6633537501 , 
-0.8459493817, 0.6633537501 , 0.8459493817 , -0.6633531093, 
Line.L18
3.191391028  , -3.045442627 , -3.191391028 , 3.045443268  , 
-3.191391028 , 3.045443268  , 3.191391028  , -3.045442627 , 
Line.L19
0.366902497  , -0.3306067547, -0.366902497 , 0.3306073956 , 
-0.366902497 , 0.3306073956 , 0.366902497  , -0.3306067547, 
Line.L20
1.03263893   , -1.206383887 , -1.03263893  , 1.206384528  , 
-1.03263893  , 1.206384528  , 1.03263893   , -1.206383887 , 
Line.L21
0.5132974747 , -0.6786757916, -0.5132974747, 0.6786764325 , 
-0.5132974747, 0.6786764325 , 0.5132974747 , -0.6786757916, 
Line.L22
1.510898106  , -1.032379426 , -1.510898106 , 1.032380067  , 
-1.510898106 , 1.032380067  , 1.510898106  , -1.032379426 , 
Line.L23
0.6859010166 , -0.5416167432, -0.6859010166, 0.5416173841 , 
-0.6859010166, 0.5416173841 , 0.6859010166 , -0.5416167432, 
Line.L24
0.6922354919 , -0.5416581799, -0.6922354919, 0.5416588208 , 
-0.6922354919, 0.5416588208 , 0.6922354919 , -0.5416581799, 
Line.L25
3.911325812  , -1.992270733 , -3.911325812 , 1.992271374  , 
-3.911325812 , 1.992271374  , 3.911325812  , -1.992270733 , 
Line.L26
2.794281221  , -1.422703415 , -2.794281221 , 1.422704056  , 
-2.794281221 , 1.422704056  , 2.794281221  , -1.422703415 , 
Line.L27
0.5312860002 , -0.4684240413, -0.5312860002, 0.4684246822 , 
-0.5312860002, 0.4684246822 , 0.5312860002 , -0.4684240413, 
Line.L28
0.7069405351 , -0.615869216 , -0.7069405351, 0.6158698568 , 
-0.7069405351, 0.6158698568 , 0.7069405351 , -0.615869216 , 
Line.L29
1.564530325  , -0.7969079088, -1.564530325 , 0.7969085497 , 
-1.564530325 , 0.7969085497 , 1.564530325  , -0.7969079088, 
Line.L30
0.519174847  , -0.5131001162, -0.519174847 , 0.5131007571 , 
-0.519174847 , 0.5131007571 , 0.519174847  , -0.5131001162, 
Line.L31
1.365544287  , -1.5915951   , -1.365544287 , 1.591595741  , 
-1.365544287 , 1.591595741  , 1.365544287  , -1.5915951   , 
Line.L32
0.8580925323 , -1.334194845 , -0.8580925323, 1.334195486  , 
-0.8580925323, 1.334195486  , 0.8580925323 , -1.334194845 , 
Line.L34
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L35
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L36
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L37
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L38
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L39
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L40
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L41
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L42
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L43
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L44
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L45
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L46
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L47
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L48
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L49
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L50
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L51
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L53
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L54
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L55
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L56
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L57
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L58
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L59
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L60
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L61
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L62
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L63
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L64
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L65
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L66
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L67
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L69
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L70
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L71
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L72
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L73
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L74
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L75
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L76
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L77
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L78
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L79
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L80
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L82
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L83
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L84
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L85
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L86
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L87
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L88
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L89
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L90
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L91
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L92
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L93
88.78844136  , -13.72184939 , -88.78844136 , 13.72185003  , 
-88.78844136 , 13.72185003  , 88.78844136  , -13.72184939 , 
Line.L95
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L96
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L97
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L98
135.6932153  , -35.39822945 , -135.6932153 , 35.39823009  , 
-135.6932153 , 35.39823009  , 135.6932153  , -35.39822945 , 
Line.L99
