Bus_Number,Real,Imaginary,Magnitude,Angle
1,1,0,1,0
2,0.997032227883128,0.000251998261621334,0.997032259729201,0.0144814140649601
3,0.982936602472896,0.00164764097518699,0.982937983395566,0.0960415812944656
4,0.975452530899211,0.00275210031604792,0.975456413220922,0.161651448453616
5,0.968051548446687,0.0038570584284228,0.968059232356032,0.228285363752447
6,0.949655585904188,0.00221857056148368,0.949658177395616,0.133853262549835
7,0.946171272236392,-0.00159315481046467,0.946172613505423,-0.0964740350547214
8,0.941327914119525,-0.000992378183194248,0.94132843721789,-0.0604030324189309
9,0.935056834567822,-0.0021784466851701,0.93505937218016,-0.133484479786706
10,0.929238984725224,-0.00317902279558044,0.92924442259241,-0.196014030360333
11,0.928379378944443,-0.0030585588911249,0.928384417163365,-0.188761066666497
12,0.926880400500951,-0.00286770948822913,0.926884836746461,-0.177268961760339
13,0.920761630724139,-0.00431630348124517,0.920771747551757,-0.268586518840352
14,0.918488122065391,-0.0055669889147583,0.918504992768567,-0.347267488808052
15,0.917071981299984,-0.00616157767424958,0.917092680117399,-0.384950244985363
16,0.915701519639238,-0.0065240441740378,0.915724760079138,-0.408204926980114
17,0.913664747575583,-0.00774176278626447,0.913697546157038,-0.485473166840771
18,0.913056394908346,-0.00788943703759867,0.913090479361052,-0.495062734600376
19,0.99650389363165,6.34973784877474e-05,0.996503895654681,0.00365089571231882
20,0.992925693034056,-0.00109745795627889,0.992926299531403,-0.0633276829510906
21,0.992220762600581,-0.00143190979830251,0.992221795820546,-0.0826855617455725
22,0.991582773582413,-0.00178313290441818,0.991584376857736,-0.103033132814499
23,0.97935162556715,0.00111240639318858,0.979352257335941,0.0650799593923598
24,0.972681018079255,-0.000401560591030919,0.972681100969174,-0.0236539269812924
25,0.969355442659425,-0.00113953463686603,0.969356112454364,-0.0673545454559479
26,0.947724574485657,0.0028667082121265,0.947728910132002,0.173309614557684
27,0.945157584431712,0.00378527014992253,0.945165164232632,0.229463158267679
28,0.933711700885335,0.0050911768854972,0.933725580913506,0.312409127128575
29,0.925486003405492,0.00630476006488645,0.925507478359276,0.39031444370414
30,0.921915569971597,0.00797440006397602,0.921950057873221,0.495585591825441
31,0.917765253766243,0.00658636781583265,0.917788887087669,0.411177693092272
32,0.916852428046266,0.00621106697795307,0.916873465734142,0.388134959985691
33,0.916569620301323,0.00608548925379106,0.916589822133526,0.380405066393869
