Bus_Number,Real,Imaginary,Magnitude,Angle
1,1,0,1,0
2,0.997032227883128,0.000251998261621138,0.997032259729201,0.0144814140649488
3,0.982936602472897,0.00164764097518644,0.982937983395568,0.0960415812944333
4,0.975452530899213,0.00275210031604747,0.975456413220924,0.161651448453589
5,0.968051548446691,0.0038570584284225,0.968059232356035,0.228285363752428
6,0.949655585904194,0.00221857056148405,0.949658177395621,0.133853262549856
7,0.946171272236398,-0.00159315481046259,0.946172613505429,-0.0964740350545946
8,0.941327914119534,-0.000992378183192024,0.941328437217898,-0.060403032418795
9,0.935056834567834,-0.00217844668516641,0.935059372180172,-0.133484479786478
10,0.929238984725239,-0.00317902279557519,0.929244422592425,-0.196014030360006
11,0.928379378944459,-0.00305855889111949,0.92838441716338,-0.18876106666616
12,0.926880400500967,-0.00286770948822366,0.926884836746476,-0.177268961759997
13,0.920761630724154,-0.00431630348123932,0.920771747551773,-0.268586518839983
14,0.918488122065406,-0.00556698891475239,0.918504992768582,-0.347267488807678
15,0.917071981299999,-0.00616157767424368,0.917092680117414,-0.384950244984988
16,0.915701519639253,-0.00652404417403212,0.915724760079152,-0.408204926979752
17,0.913664747575598,-0.00774176278625928,0.913697546157052,-0.485473166840438
18,0.91305639490836,-0.00788943703759362,0.913090479361066,-0.495062734600052
19,0.99650389363165,6.34973784873794e-05,0.996503895654681,0.00365089571229765
20,0.992925693034056,-0.00109745795627911,0.992926299531404,-0.0633276829511033
21,0.992220762600581,-0.00143190979830261,0.992221795820546,-0.0826855617455782
22,0.991582773582413,-0.00178313290441826,0.991584376857737,-0.103033132814503
23,0.979351625567152,0.0011124063931879,0.979352257335943,0.0650799593923201
24,0.972681018079256,-0.00040156059103156,0.972681100969175,-0.0236539269813301
25,0.969355442659426,-0.00113953463686659,0.969356112454366,-0.0673545454559808
26,0.947724574485662,0.00286670821212677,0.947728910132008,0.173309614557699
27,0.945157584431718,0.00378527014992285,0.945165164232637,0.229463158267697
28,0.933711700885339,0.00509117688549732,0.93372558091351,0.31240912712858
29,0.925486003405495,0.00630476006488632,0.925507478359279,0.390314443704131
30,0.9219155699716,0.00797440006397599,0.921950057873224,0.495585591825438
31,0.917765253766245,0.00658636781583251,0.917788887087671,0.411177693092262
32,0.916852428046268,0.00621106697795289,0.916873465734145,0.388134959985679
33,0.916569620301325,0.0060854892537907,0.916589822133529,0.380405066393846
